"","game_date","home_team","team","batting_team","pitcher_name","mlbam_playerid","hr","bb","hbp","so","ip","year","fip","playoff_game","home_away"
"603","2022-10-08","New York Mets","New York Mets","San Diego Padres","Jacob deGrom",594798,1,2,0,8,6,2022,3.612,1,"H"
"604","2022-10-08","New York Mets","San Diego Padres","New York Mets","Blake Snell",605483,1,6,0,5,3.33,2022,9.41830630630631,1,"A"
"605","2022-10-09","St. Louis Cardinals","Philadelphia Phillies","St. Louis Cardinals","Aaron Nola",605400,0,1,0,6,6.67,2022,1.76267466266867,1,"A"
"606","2022-10-09","St. Louis Cardinals","St. Louis Cardinals","Philadelphia Phillies","Miles Mikolas",571945,1,1,1,3,4.33,2022,6.11430946882217,1,"H"
"607","2022-10-09","New York Mets","New York Mets","San Diego Padres","Chris Bassitt",605135,0,3,0,2,4,2022,4.362,1,"H"
"608","2022-10-09","New York Mets","San Diego Padres","New York Mets","Joe Musgrove",605397,0,1,0,5,7,2022,2.112,1,"A"
"609","2022-10-11","Atlanta Braves","Atlanta Braves","Philadelphia Phillies","Max Fried",608331,0,1,0,2,3.33,2022,2.8116996996997,1,"H"
"610","2022-10-11","Atlanta Braves","Philadelphia Phillies","Atlanta Braves","Ranger Suárez",624133,1,5,0,5,3.33,2022,8.51740540540541,1,"A"
"611","2022-10-11","Houston Astros","Houston Astros","Seattle Mariners","Justin Verlander",434378,1,1,0,3,3.67,2022,5.83679564032698,1,"H"
"612","2022-10-11","Houston Astros","Seattle Mariners","Houston Astros","Logan Gilbert",669302,1,2,0,5,5.33,2022,4.80055534709193,1,"A"
"613","2022-10-11","New York Yankees","Cleveland Guardians","New York Yankees","Cal Quantrill",615698,2,3,0,5,4.67,2022,8.46531905781585,1,"A"
"614","2022-10-11","New York Yankees","New York Yankees","Cleveland Guardians","Gerrit Cole",543037,1,1,1,8,6.67,2022,3.56177511244378,1,"H"
"615","2022-10-12","Los Angeles Dodgers","Los Angeles Dodgers","San Diego Padres","Julio Urías",628711,1,0,0,6,5,2022,3.312,1,"H"
"616","2022-10-12","Los Angeles Dodgers","San Diego Padres","Los Angeles Dodgers","Mike Clevinger",605182,1,2,0,3,2.67,2022,7.9809138576779,1,"A"
"617","2022-10-12","Atlanta Braves","Atlanta Braves","Philadelphia Phillies","Kyle Wright",657140,0,1,0,6,6,2022,1.612,1,"H"
"618","2022-10-12","Atlanta Braves","Philadelphia Phillies","Atlanta Braves","Zack Wheeler",554430,0,1,1,5,6,2022,2.44533333333333,1,"A"
"619","2022-10-13","Los Angeles Dodgers","Los Angeles Dodgers","San Diego Padres","Clayton Kershaw",477132,1,0,0,6,5,2022,3.312,1,"H"
"620","2022-10-13","Los Angeles Dodgers","San Diego Padres","Los Angeles Dodgers","Yu Darvish",506433,3,2,0,7,4.67,2022,9.75011563169165,1,"A"
"621","2022-10-13","Houston Astros","Houston Astros","Seattle Mariners","Framber Valdez",664285,0,3,0,6,5.67,2022,2.58289947089947,1,"H"
"622","2022-10-13","Houston Astros","Seattle Mariners","Houston Astros","Luis Castillo",622491,2,0,0,7,7,2022,4.82628571428571,1,"A"
"623","2022-10-14","New York Yankees","Cleveland Guardians","New York Yankees","Shane Bieber",669456,1,3,0,7,5.67,2022,4.52293474426808,1,"A"
"624","2022-10-14","New York Yankees","New York Yankees","Cleveland Guardians","Nestor Cortes",641482,1,3,0,3,5,2022,6.312,1,"H"
"625","2022-10-14","New York Yankees","Cleveland Guardians","New York Yankees","Shane Bieber",669456,1,3,0,7,5.67,2022,4.52293474426808,1,"A"
"626","2022-10-14","New York Yankees","New York Yankees","Cleveland Guardians","Nestor Cortes",641482,1,3,0,3,5,2022,6.312,1,"H"
"627","2022-10-14","Philadelphia Phillies","Atlanta Braves","Philadelphia Phillies","Spencer Strider",675911,1,2,0,4,2.33,2022,7.83303004291845,1,"A"
"628","2022-10-14","Philadelphia Phillies","Philadelphia Phillies","Atlanta Braves","Aaron Nola",605400,0,2,0,6,6,2022,2.112,1,"H"
"629","2022-10-15","San Diego Padres","Los Angeles Dodgers","San Diego Padres","Tony Gonsolin",664062,0,1,0,1,1.33,2022,3.86387969924812,1,"A"
"630","2022-10-15","San Diego Padres","San Diego Padres","Los Angeles Dodgers","Blake Snell",605483,0,2,0,6,5.33,2022,1.98629643527205,1,"H"
"631","2022-10-15","Philadelphia Phillies","Atlanta Braves","Philadelphia Phillies","Charlie Morton",450203,1,1,0,3,2,2022,8.112,1,"A"
"632","2022-10-15","Philadelphia Phillies","Philadelphia Phillies","Atlanta Braves","Noah Syndergaard",592789,1,0,0,3,3,2022,5.44533333333333,1,"H"
"633","2022-10-15","Seattle Mariners","Houston Astros","Seattle Mariners","Lance McCullers Jr.",621121,0,2,0,7,6,2022,1.77866666666667,1,"A"
"634","2022-10-15","Seattle Mariners","Seattle Mariners","Houston Astros","George Kirby",669923,0,0,2,5,7,2022,2.54057142857143,1,"H"
"635","2022-10-15","Cleveland Guardians","Cleveland Guardians","New York Yankees","Triston McKenzie",663474,2,1,0,5,5,2022,6.912,1,"H"
"636","2022-10-15","Cleveland Guardians","New York Yankees","Cleveland Guardians","Luis Severino",622663,0,0,0,6,5.67,2022,0.995597883597884,1,"A"
"637","2022-10-16","San Diego Padres","Los Angeles Dodgers","San Diego Padres","Tyler Anderson",542881,0,2,0,6,5,2022,1.912,1,"A"
"638","2022-10-16","San Diego Padres","San Diego Padres","Los Angeles Dodgers","Joe Musgrove",605397,0,3,0,8,6,2022,1.94533333333333,1,"H"
"639","2022-10-16","Cleveland Guardians","Cleveland Guardians","New York Yankees","Cal Quantrill",615698,1,1,0,3,4.67,2022,5.25332762312634,1,"H"
"640","2022-10-16","Cleveland Guardians","New York Yankees","Cleveland Guardians","Gerrit Cole",543037,1,1,0,8,6.67,2022,3.112,1,"A"
"641","2022-10-18","New York Yankees","Cleveland Guardians","New York Yankees","Aaron Civale",650644,1,1,1,1,0.33,2022,54.6271515151515,1,"A"
"642","2022-10-18","New York Yankees","New York Yankees","Cleveland Guardians","Nestor Cortes",641482,0,1,0,2,5,2022,2.912,1,"H"
"643","2022-10-18","New York Yankees","Cleveland Guardians","New York Yankees","Aaron Civale",650644,1,1,1,1,0.33,2022,54.6271515151515,1,"A"
"644","2022-10-18","New York Yankees","New York Yankees","Cleveland Guardians","Nestor Cortes",641482,0,1,0,2,5,2022,2.912,1,"H"
"645","2022-10-19","San Diego Padres","Philadelphia Phillies","San Diego Padres","Zack Wheeler",554430,0,1,0,8,7,2022,1.25485714285714,1,"A"
"646","2022-10-19","San Diego Padres","San Diego Padres","Philadelphia Phillies","Yu Darvish",506433,2,1,0,7,7,2022,5.25485714285714,1,"H"
"647","2022-10-19","San Diego Padres","Philadelphia Phillies","San Diego Padres","Aaron Nola",605400,2,0,0,6,4.67,2022,6.10985867237687,1,"A"
"648","2022-10-19","San Diego Padres","San Diego Padres","Philadelphia Phillies","Blake Snell",605483,0,1,0,6,5,2022,1.312,1,"H"
"649","2022-10-19","Houston Astros","Houston Astros","New York Yankees","Justin Verlander",434378,1,1,1,11,6,2022,2.612,1,"H"
"650","2022-10-19","Houston Astros","New York Yankees","Houston Astros","Jameson Taillon",592791,0,3,0,0,4.33,2022,5.19052193995381,1,"A"
"651","2022-10-20","Houston Astros","Houston Astros","New York Yankees","Framber Valdez",664285,0,0,0,9,7.33,2022,0.656338335607094,1,"H"
"652","2022-10-20","Houston Astros","New York Yankees","Houston Astros","Luis Severino",622663,1,1,1,6,5.33,2022,4.42532082551595,1,"A"
"653","2022-10-21","Philadelphia Phillies","Philadelphia Phillies","San Diego Padres","Ranger Suárez",624133,0,0,1,3,5.33,2022,2.54914821763602,1,"H"
"654","2022-10-21","Philadelphia Phillies","San Diego Padres","Philadelphia Phillies","Joe Musgrove",605397,1,2,0,5,5.67,2022,4.69930158730159,1,"A"
"655","2022-10-22","New York Yankees","Houston Astros","New York Yankees","Cristian Javier",664299,0,3,0,5,5,2022,2.912,1,"A"
"656","2022-10-22","New York Yankees","New York Yankees","Houston Astros","Gerrit Cole",543037,1,2,1,7,5,2022,4.712,1,"H"
"657","2022-10-22","Philadelphia Phillies","Philadelphia Phillies","San Diego Padres","Bailey Falter",663559,1,1,0,0,0.67,2022,26.9925970149254,1,"H"
"658","2022-10-22","Philadelphia Phillies","San Diego Padres","Philadelphia Phillies","Mike Clevinger",605182,1,1,0,0,0,2022,Inf,1,"A"
"659","2022-10-23","Philadelphia Phillies","Philadelphia Phillies","San Diego Padres","Zack Wheeler",554430,1,0,1,8,6,2022,3.112,1,"H"
"660","2022-10-23","Philadelphia Phillies","San Diego Padres","Philadelphia Phillies","Yu Darvish",506433,1,3,2,5,6,2022,6.112,1,"A"
"661","2022-10-23","New York Yankees","Houston Astros","New York Yankees","Lance McCullers Jr.",621121,0,1,1,6,5,2022,1.912,1,"A"
"662","2022-10-23","New York Yankees","New York Yankees","Houston Astros","Nestor Cortes",641482,1,3,0,2,2,2022,12.112,1,"H"
"663","2022-10-29","Houston Astros","Houston Astros","Philadelphia Phillies","Justin Verlander",434378,0,2,0,5,5,2022,2.312,1,"H"
"664","2022-10-29","Houston Astros","Philadelphia Phillies","Houston Astros","Aaron Nola",605400,2,2,0,5,4.33,2022,8.19283140877598,1,"A"
"665","2022-10-30","Houston Astros","Houston Astros","Philadelphia Phillies","Framber Valdez",664285,0,3,0,9,6.33,2022,1.6901990521327,1,"H"
"666","2022-10-30","Houston Astros","Philadelphia Phillies","Houston Astros","Zack Wheeler",554430,1,3,0,3,5,2022,6.312,1,"A"
"667","2022-11-02","Philadelphia Phillies","Houston Astros","Philadelphia Phillies","Lance McCullers Jr.",621121,5,1,0,5,4.33,2022,16.5069191685912,1,"A"
"668","2022-11-02","Philadelphia Phillies","Philadelphia Phillies","Houston Astros","Ranger Suárez",624133,0,1,0,4,5,2022,2.112,1,"H"
"669","2022-11-02","Philadelphia Phillies","Houston Astros","Philadelphia Phillies","Lance McCullers Jr.",621121,5,1,0,5,4.33,2022,16.5069191685912,1,"A"
"670","2022-11-02","Philadelphia Phillies","Philadelphia Phillies","Houston Astros","Ranger Suárez",624133,0,1,0,4,5,2022,2.112,1,"H"
"671","2022-11-03","Philadelphia Phillies","Houston Astros","Philadelphia Phillies","Cristian Javier",664299,0,2,0,9,6,2022,1.112,1,"A"
"672","2022-11-03","Philadelphia Phillies","Philadelphia Phillies","Houston Astros","Aaron Nola",605400,0,0,1,4,4,2022,1.862,1,"H"
"673","2022-11-04","Philadelphia Phillies","Houston Astros","Philadelphia Phillies","Justin Verlander",434378,1,4,0,6,5,2022,5.712,1,"A"
"674","2022-11-04","Philadelphia Phillies","Philadelphia Phillies","Houston Astros","Noah Syndergaard",592789,1,0,0,4,3,2022,4.77866666666667,1,"H"
"675","2022-11-06","Houston Astros","Houston Astros","Philadelphia Phillies","Framber Valdez",664285,1,2,1,9,6,2022,3.77866666666667,1,"H"
"676","2022-11-06","Houston Astros","Philadelphia Phillies","Houston Astros","Zack Wheeler",554430,0,1,1,5,5.33,2022,2.36153095684803,1,"A"
"677","2023-10-03","Tampa Bay Rays","Tampa Bay Rays","Texas Rangers","Tyler Glasnow",607192,0,5,0,8,5,2023,3.055,1,"H"
"678","2023-10-03","Tampa Bay Rays","Texas Rangers","Tampa Bay Rays","Jordan Montgomery",656756,0,0,0,5,7,2023,1.82642857142857,1,"A"
"679","2023-10-03","Minnesota Twins","Minnesota Twins","Toronto Blue Jays","Pablo López",641154,0,2,1,3,5.33,2023,3.81785178236398,1,"H"
"680","2023-10-03","Minnesota Twins","Toronto Blue Jays","Minnesota Twins","Kevin Gausman",592332,2,3,0,5,4,2023,9.505,1,"A"
"681","2023-10-03","Milwaukee Brewers","Arizona Diamondbacks","Milwaukee Brewers","Brandon Pfaadt",694297,1,1,0,4,2.67,2023,6.25125468164794,1,"A"
"682","2023-10-03","Milwaukee Brewers","Milwaukee Brewers","Arizona Diamondbacks","Corbin Burnes",669203,3,2,0,5,4,2023,12.005,1,"H"
"683","2023-10-04","Philadelphia Phillies","Miami Marlins","Philadelphia Phillies","Jesús Luzardo",666200,0,0,0,5,3.67,2023,0.530204359673024,1,"A"
"684","2023-10-04","Philadelphia Phillies","Philadelphia Phillies","Miami Marlins","Zack Wheeler",554430,0,0,0,8,6.67,2023,0.85619940029985,1,"H"
"685","2023-10-04","Tampa Bay Rays","Tampa Bay Rays","Texas Rangers","Zach Eflin",621107,2,2,0,3,5,2023,8.455,1,"H"
"686","2023-10-04","Tampa Bay Rays","Texas Rangers","Tampa Bay Rays","Nathan Eovaldi",543135,0,0,0,8,6.67,2023,0.85619940029985,1,"A"
"687","2023-10-04","Minnesota Twins","Minnesota Twins","Toronto Blue Jays","Sonny Gray",543243,0,2,0,6,5,2023,2.055,1,"H"
"688","2023-10-04","Minnesota Twins","Toronto Blue Jays","Minnesota Twins","José Berríos",621244,0,1,0,5,3,2023,0.921666666666666,1,"A"
"689","2023-10-04","Milwaukee Brewers","Arizona Diamondbacks","Milwaukee Brewers","Zac Gallen",668678,0,3,0,4,6,2023,3.42166666666667,1,"A"
"690","2023-10-04","Milwaukee Brewers","Milwaukee Brewers","Arizona Diamondbacks","Freddy Peralta",642547,1,2,0,5,5,2023,5.055,1,"H"
"691","2023-10-05","Philadelphia Phillies","Miami Marlins","Philadelphia Phillies","Braxton Garrett",666129,0,1,0,5,3,2023,0.921666666666666,1,"A"
"692","2023-10-05","Philadelphia Phillies","Philadelphia Phillies","Miami Marlins","Aaron Nola",605400,0,1,1,3,6.67,2023,3.255,1,"H"
"693","2023-10-07","Baltimore Orioles","Baltimore Orioles","Texas Rangers","Kyle Bradish",680694,0,1,0,9,4.67,2023,0.0430085653104921,1,"H"
"694","2023-10-07","Baltimore Orioles","Texas Rangers","Baltimore Orioles","Andrew Heaney",571760,0,1,0,1,3.67,2023,3.5274795640327,1,"A"
"695","2023-10-07","Houston Astros","Houston Astros","Minnesota Twins","Justin Verlander",434378,0,3,1,6,6,2023,3.255,1,"H"
"696","2023-10-07","Houston Astros","Minnesota Twins","Houston Astros","Bailey Ober",641927,2,0,1,2,3,2023,11.5883333333333,1,"A"
"697","2023-10-07","Atlanta Braves","Atlanta Braves","Philadelphia Phillies","Spencer Strider",675911,1,2,1,8,6.67,2023,4.15455022488756,1,"H"
"698","2023-10-07","Atlanta Braves","Philadelphia Phillies","Atlanta Braves","Ranger Suárez",624133,0,1,0,4,4,2023,2.005,1,"A"
"699","2023-10-08","Los Angeles Dodgers","Arizona Diamondbacks","Los Angeles Dodgers","Merrill Kelly",518876,0,2,0,5,6.33,2023,2.62308846761453,1,"A"
"700","2023-10-08","Los Angeles Dodgers","Los Angeles Dodgers","Arizona Diamondbacks","Clayton Kershaw",477132,1,1,0,0,0.33,2023,51.7398484848485,1,"H"
"701","2023-10-08","Baltimore Orioles","Baltimore Orioles","Texas Rangers","Grayson Rodriguez",680570,0,4,0,2,1.67,2023,8.04541916167665,1,"H"
"702","2023-10-08","Baltimore Orioles","Texas Rangers","Baltimore Orioles","Jordan Montgomery",656756,1,1,0,2,4.33,2023,6.02636258660508,1,"A"
"703","2023-10-09","Houston Astros","Houston Astros","Minnesota Twins","Framber Valdez",664285,1,3,0,5,4.33,2023,6.02636258660508,1,"H"
"704","2023-10-09","Houston Astros","Minnesota Twins","Houston Astros","Pablo López",641154,0,1,0,7,7,2023,1.68357142857143,1,"A"
"705","2023-10-09","Atlanta Braves","Atlanta Braves","Philadelphia Phillies","Max Fried",608331,1,4,0,3,4,2023,8.005,1,"H"
"706","2023-10-09","Atlanta Braves","Philadelphia Phillies","Atlanta Braves","Zack Wheeler",554430,1,1,0,10,6.33,2023,2.62308846761453,1,"A"
"707","2023-10-10","Los Angeles Dodgers","Arizona Diamondbacks","Los Angeles Dodgers","Zac Gallen",668678,1,2,0,4,5.33,2023,5.31878986866792,1,"A"
"708","2023-10-10","Los Angeles Dodgers","Los Angeles Dodgers","Arizona Diamondbacks","Bobby Miller",676272,0,2,0,1,1.67,2023,5.65020958083832,1,"H"
"709","2023-10-10","Minnesota Twins","Houston Astros","Minnesota Twins","Cristian Javier",664299,0,5,1,9,5,2023,3.255,1,"A"
"710","2023-10-10","Minnesota Twins","Minnesota Twins","Houston Astros","Sonny Gray",543243,2,1,0,6,4,2023,7.505,1,"H"
"711","2023-10-11","Texas Rangers","Baltimore Orioles","Texas Rangers","Dean Kremer",665152,2,1,0,0,1.67,2023,20.6202694610778,1,"A"
"712","2023-10-11","Texas Rangers","Texas Rangers","Baltimore Orioles","Nathan Eovaldi",543135,0,0,0,7,7,2023,1.255,1,"H"
"713","2023-10-11","Philadelphia Phillies","Atlanta Braves","Philadelphia Phillies","Bryce Elder",693821,2,1,0,4,2.67,2023,11.1201685393258,1,"A"
"714","2023-10-11","Philadelphia Phillies","Philadelphia Phillies","Atlanta Braves","Aaron Nola",605400,0,1,0,9,5.67,2023,0.609497354497354,1,"H"
"715","2023-10-11","Minnesota Twins","Houston Astros","Minnesota Twins","José Urquidy",664353,2,1,0,6,5.67,2023,6.25323633156967,1,"A"
"716","2023-10-11","Minnesota Twins","Minnesota Twins","Houston Astros","Joe Ryan",657746,1,0,0,1,2,2023,8.755,1,"H"
